order_id,item_name,item_id,item_cat,item_size
745,Herbal Tea,It020,Drinks,
745,Iced Mocha,It021,Drinks,Medium
746,Espresso,It005,Drinks,
746,Brownie,It016,Bakery,
746,Mocha,It006,Drinks,Medium
747,Caramel Macchiato,It004,Drinks,Medium
747,Cappuccino,It001,Drinks,Medium
748,Caramel Macchiato,It004,Drinks,Medium
748,Sandwich Salami&Mozzarella,It013,Bakery,
749,Tea,It019,Drinks,
749,Sandwich Salami&Mozzarella,It013,Bakery,
750,Americano,It022,Drinks,Medium
750,Flat White,It003,Drinks,
751,Mocha,It006,Drinks,Medium
751,Tramisu,It023,Bakery,
751,Hot Chocolate,It008,Drinks,Medium
752,White Mocha,It007,Drinks,Medium
752,Cappuccino,It001,Drinks,Medium
752,Herbal Tea,It020,Drinks,
753,Latte,It002,Drinks,Medium
753,Iced Americano,It009,Drinks,Medium
753,Croissant,It015,Bakery,
754,Flat White,It003,Drinks,
754,Iced Mocha,It021,Drinks,Medium
754,Espresso,It005,Drinks,
754,Cheesecake,It018,Bakery,
755,Hot Chocolate,It008,Drinks,Medium
755,Cappuccino,It001,Drinks,Medium
755,Latte,It002,Drinks,Medium
756,Donut,It024,Bakery,
756,Tramisu,It023,Bakery,
756,Cookie,It017,Bakery,
756,Cheesecake,It018,Bakery,
757,Tea,It019,Drinks,
757,Iced Americano,It009,Drinks,Medium
757,Croissant,It015,Bakery,
757,Flat White,It003,Drinks,
758,Latte,It002,Drinks,Medium
758,Brownie,It016,Bakery,
758,Iced Tea,It011,Drinks,Medium
759,Flat White,It003,Drinks,
759,Tramisu,It023,Bakery,
759,Cheesecake,It018,Bakery,
759,Mocha,It006,Drinks,Medium
760,Lemonade,It012,Drinks,Medium
760,Cappuccino,It001,Drinks,Medium
760,Brownie,It016,Bakery,
760,Apple Pie,It025,Bakery,
761,White Mocha,It007,Drinks,Medium
761,Mocha,It006,Drinks,Medium
761,Apple Pie,It025,Bakery,
762,Brownie,It016,Bakery,
762,Herbal Tea,It020,Drinks,
763,Cheesecake,It018,Bakery,
763,Croissant,It015,Bakery,
764,White Mocha,It007,Drinks,Medium
764,Iced Americano,It009,Drinks,Medium
764,Mocha,It006,Drinks,Medium
764,Latte,It002,Drinks,Medium
765,Espresso,It005,Drinks,
765,Iced Latte,It010,Drinks,Medium
765,Brownie,It016,Bakery,
765,Caramel Macchiato,It004,Drinks,Medium
766,Iced Americano,It009,Drinks,Medium
766,Lemonade,It012,Drinks,Medium
767,Cappuccino,It001,Drinks,Medium
767,Iced Latte,It010,Drinks,Medium
767,Donut,It024,Bakery,
768,Donut,It024,Bakery,
768,Croissant,It015,Bakery,
768,Tea,It019,Drinks,
768,Iced Americano,It009,Drinks,Medium
769,Tea,It019,Drinks,
769,Mocha,It006,Drinks,Medium
769,Flat White,It003,Drinks,
769,Carrot Cake,It026,Bakery,
770,White Mocha,It007,Drinks,Medium
770,Latte,It002,Drinks,Medium
771,Tea,It019,Drinks,
771,Iced Americano,It009,Drinks,Medium
771,Donut,It024,Bakery,
771,Iced Mocha,It021,Drinks,Medium
772,Donut,It024,Bakery,
772,Tea,It019,Drinks,
773,Croissant,It015,Bakery,
773,Latte,It002,Drinks,Medium
773,Herbal Tea,It020,Drinks,
773,Iced Tea,It011,Drinks,Medium
774,White Mocha,It007,Drinks,Medium
774,Americano,It022,Drinks,Medium
774,Brownie,It016,Bakery,
775,Brownie,It016,Bakery,
775,Carrot Cake,It026,Bakery,
776,Toast,It014,Bakery,
776,Iced Mocha,It021,Drinks,Medium
777,Iced Tea,It011,Drinks,Medium
777,Espresso,It005,Drinks,
777,Iced Latte,It010,Drinks,Medium
777,Herbal Tea,It020,Drinks,
778,Cappuccino,It001,Drinks,Medium
778,Iced Americano,It009,Drinks,Medium
778,Carrot Cake,It026,Bakery,
778,Cheesecake,It018,Bakery,
779,Carrot Cake,It026,Bakery,
779,Hot Chocolate,It008,Drinks,Medium
779,Mocha,It006,Drinks,Medium
780,Mocha,It006,Drinks,Medium
780,Herbal Tea,It020,Drinks,
780,Hot Chocolate,It008,Drinks,Medium
781,Iced Latte,It010,Drinks,Medium
781,Cookie,It017,Bakery,
781,Americano,It022,Drinks,Medium
782,Hot Chocolate,It008,Drinks,Medium
782,Tea,It019,Drinks,
782,Americano,It022,Drinks,Medium
783,Cappuccino,It001,Drinks,Medium
783,Iced Latte,It010,Drinks,Medium
783,Iced Americano,It009,Drinks,Medium
784,Donut,It024,Bakery,
784,Caramel Macchiato,It004,Drinks,Medium
784,Herbal Tea,It020,Drinks,
785,Flat White,It003,Drinks,
785,Cookie,It017,Bakery,
785,Lemonade,It012,Drinks,Medium
786,Cheesecake,It018,Bakery,
786,Sandwich Salami&Mozzarella,It013,Bakery,
787,Americano,It022,Drinks,Medium
787,Croissant,It015,Bakery,
787,Brownie,It016,Bakery,
787,Herbal Tea,It020,Drinks,
788,Iced Tea,It011,Drinks,Medium
788,Croissant,It015,Bakery,
788,Mocha,It006,Drinks,Medium
788,Cappuccino,It001,Drinks,Medium
789,Iced Americano,It009,Drinks,Medium
789,Americano,It022,Drinks,Medium
789,Caramel Macchiato,It004,Drinks,Medium
790,Lemonade,It012,Drinks,Medium
790,Iced Americano,It009,Drinks,Medium
791,Sandwich Salami&Mozzarella,It013,Bakery,
791,Flat White,It003,Drinks,
791,Tramisu,It023,Bakery,
791,Americano,It022,Drinks,Medium
792,Caramel Macchiato,It004,Drinks,Medium
792,Carrot Cake,It026,Bakery,
792,Iced Mocha,It021,Drinks,Medium
793,Iced Americano,It009,Drinks,Medium
793,Cheesecake,It018,Bakery,
793,Lemonade,It012,Drinks,Medium
794,Cappuccino,It001,Drinks,Medium
794,Herbal Tea,It020,Drinks,
794,Iced Mocha,It021,Drinks,Medium
794,White Mocha,It007,Drinks,Medium
795,Caramel Macchiato,It004,Drinks,Medium
795,Herbal Tea,It020,Drinks,
795,Donut,It024,Bakery,
796,Flat White,It003,Drinks,
796,Herbal Tea,It020,Drinks,
796,Latte,It002,Drinks,Medium
797,Latte,It002,Drinks,Medium
797,Iced Latte,It010,Drinks,Medium
798,Iced Americano,It009,Drinks,Medium
798,Caramel Macchiato,It004,Drinks,Medium
798,Iced Tea,It011,Drinks,Medium
798,Americano,It022,Drinks,Medium
799,Donut,It024,Bakery,
799,Mocha,It006,Drinks,Medium
799,Croissant,It015,Bakery,
799,Brownie,It016,Bakery,
800,Caramel Macchiato,It004,Drinks,Medium
800,Apple Pie,It025,Bakery,
801,Iced Tea,It011,Drinks,Medium
801,Latte,It002,Drinks,Medium
802,Caramel Macchiato,It004,Drinks,Medium
802,Americano,It022,Drinks,Medium
803,Iced Mocha,It021,Drinks,Medium
803,Brownie,It016,Bakery,
804,Herbal Tea,It020,Drinks,
804,Croissant,It015,Bakery,
804,Espresso,It005,Drinks,
805,Caramel Macchiato,It004,Drinks,Medium
805,Donut,It024,Bakery,
805,Iced Latte,It010,Drinks,Medium
806,White Mocha,It007,Drinks,Medium
806,Donut,It024,Bakery,
807,Herbal Tea,It020,Drinks,
807,Croissant,It015,Bakery,
807,Iced Latte,It010,Drinks,Medium
808,Croissant,It015,Bakery,
808,Iced Mocha,It021,Drinks,Medium
808,Sandwich Salami&Mozzarella,It013,Bakery,
809,White Mocha,It007,Drinks,Medium
809,Caramel Macchiato,It004,Drinks,Medium
809,Iced Americano,It009,Drinks,Medium
809,Americano,It022,Drinks,Medium
810,Lemonade,It012,Drinks,Medium
810,Tea,It019,Drinks,
810,Americano,It022,Drinks,Medium
810,White Mocha,It007,Drinks,Medium
811,White Mocha,It007,Drinks,Medium
811,Herbal Tea,It020,Drinks,
811,Brownie,It016,Bakery,
811,Carrot Cake,It026,Bakery,
812,Lemonade,It012,Drinks,Medium
812,Mocha,It006,Drinks,Medium
812,Iced Latte,It010,Drinks,Medium
812,Cappuccino,It001,Drinks,Medium
813,Apple Pie,It025,Bakery,
813,Donut,It024,Bakery,
813,Toast,It014,Bakery,
814,Cheesecake,It018,Bakery,
814,Carrot Cake,It026,Bakery,
814,Sandwich Salami&Mozzarella,It013,Bakery,
815,Sandwich Salami&Mozzarella,It013,Bakery,
815,Toast,It014,Bakery,
815,Latte,It002,Drinks,Medium
816,White Mocha,It007,Drinks,Medium
816,Apple Pie,It025,Bakery,
816,Caramel Macchiato,It004,Drinks,Medium
817,Hot Chocolate,It008,Drinks,Medium
817,Americano,It022,Drinks,Medium
818,Espresso,It005,Drinks,
818,Caramel Macchiato,It004,Drinks,Medium
818,Iced Mocha,It021,Drinks,Medium
818,Cookie,It017,Bakery,
819,Iced Mocha,It021,Drinks,Medium
819,White Mocha,It007,Drinks,Medium
819,Americano,It022,Drinks,Medium
820,Cheesecake,It018,Bakery,
820,Mocha,It006,Drinks,Medium
821,Espresso,It005,Drinks,
821,Cookie,It017,Bakery,
822,Herbal Tea,It020,Drinks,
822,Americano,It022,Drinks,Medium
822,Mocha,It006,Drinks,Medium
823,Herbal Tea,It020,Drinks,
823,Iced Americano,It009,Drinks,Medium
824,Latte,It002,Drinks,Medium
824,Herbal Tea,It020,Drinks,
825,Flat White,It003,Drinks,
825,Iced Americano,It009,Drinks,Medium
826,Latte,It002,Drinks,Medium
826,Sandwich Salami&Mozzarella,It013,Bakery,
826,Iced Mocha,It021,Drinks,Medium
826,Donut,It024,Bakery,
827,Tramisu,It023,Bakery,
827,Donut,It024,Bakery,
828,Donut,It024,Bakery,
828,Lemonade,It012,Drinks,Medium
829,Espresso,It005,Drinks,
829,Sandwich Salami&Mozzarella,It013,Bakery,
830,Iced Mocha,It021,Drinks,Medium
830,Donut,It024,Bakery,
830,White Mocha,It007,Drinks,Medium
831,Iced Americano,It009,Drinks,Medium
831,Donut,It024,Bakery,
831,White Mocha,It007,Drinks,Medium
831,Hot Chocolate,It008,Drinks,Medium
832,Carrot Cake,It026,Bakery,
832,Iced Mocha,It021,Drinks,Medium
832,Caramel Macchiato,It004,Drinks,Medium
833,Cheesecake,It018,Bakery,
833,Iced Tea,It011,Drinks,Medium
833,Iced Americano,It009,Drinks,Medium
833,Tea,It019,Drinks,
834,Espresso,It005,Drinks,
834,Croissant,It015,Bakery,
835,Americano,It022,Drinks,Medium
835,Sandwich Salami&Mozzarella,It013,Bakery,
835,Iced Americano,It009,Drinks,Medium
835,Toast,It014,Bakery,
836,Mocha,It006,Drinks,Medium
836,Caramel Macchiato,It004,Drinks,Medium
836,Donut,It024,Bakery,
837,Apple Pie,It025,Bakery,
837,Tramisu,It023,Bakery,
838,Tramisu,It023,Bakery,
838,Flat White,It003,Drinks,
838,Tea,It019,Drinks,
838,Mocha,It006,Drinks,Medium
839,Iced Latte,It010,Drinks,Medium
839,Brownie,It016,Bakery,
840,Caramel Macchiato,It004,Drinks,Medium
840,Toast,It014,Bakery,
840,White Mocha,It007,Drinks,Medium
840,Cheesecake,It018,Bakery,
841,White Mocha,It007,Drinks,Medium
841,Cappuccino,It001,Drinks,Medium
841,Cheesecake,It018,Bakery,
841,Brownie,It016,Bakery,
842,Donut,It024,Bakery,
842,Iced Latte,It010,Drinks,Medium
842,Toast,It014,Bakery,
843,Iced Latte,It010,Drinks,Medium
843,Tea,It019,Drinks,
843,Mocha,It006,Drinks,Medium
844,Mocha,It006,Drinks,Medium
844,Iced Latte,It010,Drinks,Medium
844,Cheesecake,It018,Bakery,
845,Donut,It024,Bakery,
845,Iced Tea,It011,Drinks,Medium
845,Tramisu,It023,Bakery,
846,Americano,It022,Drinks,Medium
846,Espresso,It005,Drinks,
846,Donut,It024,Bakery,
846,Tramisu,It023,Bakery,
847,Americano,It022,Drinks,Medium
847,Lemonade,It012,Drinks,Medium
847,Tea,It019,Drinks,
848,Apple Pie,It025,Bakery,
848,Carrot Cake,It026,Bakery,
849,Espresso,It005,Drinks,
849,Iced Tea,It011,Drinks,Medium
849,Americano,It022,Drinks,Medium
849,Iced Americano,It009,Drinks,Medium
850,Tramisu,It023,Bakery,
850,Brownie,It016,Bakery,
850,Toast,It014,Bakery,
850,Espresso,It005,Drinks,
851,Herbal Tea,It020,Drinks,
851,Apple Pie,It025,Bakery,
851,Sandwich Salami&Mozzarella,It013,Bakery,
851,Caramel Macchiato,It004,Drinks,Medium
852,Cookie,It017,Bakery,
852,Carrot Cake,It026,Bakery,
852,Lemonade,It012,Drinks,Medium
853,Flat White,It003,Drinks,
853,Caramel Macchiato,It004,Drinks,Medium
853,Iced Americano,It009,Drinks,Medium
853,Sandwich Salami&Mozzarella,It013,Bakery,
854,Toast,It014,Bakery,
854,Herbal Tea,It020,Drinks,
855,Caramel Macchiato,It004,Drinks,Medium
855,Cappuccino,It001,Drinks,Medium
855,Herbal Tea,It020,Drinks,
856,Lemonade,It012,Drinks,Medium
856,Hot Chocolate,It008,Drinks,Medium
856,Flat White,It003,Drinks,
856,Sandwich Salami&Mozzarella,It013,Bakery,
857,Iced Mocha,It021,Drinks,Medium
857,Toast,It014,Bakery,
858,Hot Chocolate,It008,Drinks,Medium
858,Donut,It024,Bakery,
858,Flat White,It003,Drinks,
859,Tea,It019,Drinks,
859,Cheesecake,It018,Bakery,
859,Americano,It022,Drinks,Medium
860,Cheesecake,It018,Bakery,
860,Carrot Cake,It026,Bakery,
860,Tramisu,It023,Bakery,
861,Iced Americano,It009,Drinks,Medium
861,Cappuccino,It001,Drinks,Medium
862,Americano,It022,Drinks,Medium
862,Cappuccino,It001,Drinks,Medium
863,Croissant,It015,Bakery,
863,Americano,It022,Drinks,Medium
864,Apple Pie,It025,Bakery,
864,Iced Americano,It009,Drinks,Medium
865,Iced Mocha,It021,Drinks,Medium
865,Donut,It024,Bakery,
866,Herbal Tea,It020,Drinks,
866,Lemonade,It012,Drinks,Medium
866,Iced Mocha,It021,Drinks,Medium
867,Toast,It014,Bakery,
867,Cheesecake,It018,Bakery,
867,Flat White,It003,Drinks,
868,Cappuccino,It001,Drinks,Medium
868,Latte,It002,Drinks,Medium
868,Tramisu,It023,Bakery,
869,Iced Tea,It011,Drinks,Medium
869,Iced Americano,It009,Drinks,Medium
869,Latte,It002,Drinks,Medium
869,Hot Chocolate,It008,Drinks,Medium
870,Toast,It014,Bakery,
870,Carrot Cake,It026,Bakery,
871,Mocha,It006,Drinks,Medium
871,Iced Mocha,It021,Drinks,Medium
872,Toast,It014,Bakery,
872,Tramisu,It023,Bakery,
873,Carrot Cake,It026,Bakery,
873,Hot Chocolate,It008,Drinks,Medium
873,Croissant,It015,Bakery,
874,Apple Pie,It025,Bakery,
874,Mocha,It006,Drinks,Medium
874,Americano,It022,Drinks,Medium
874,Iced Americano,It009,Drinks,Medium
875,Cookie,It017,Bakery,
875,Iced Americano,It009,Drinks,Medium
875,Sandwich Salami&Mozzarella,It013,Bakery,
875,Tramisu,It023,Bakery,
876,Brownie,It016,Bakery,
876,Hot Chocolate,It008,Drinks,Medium
876,Donut,It024,Bakery,
877,Cappuccino,It001,Drinks,Medium
877,White Mocha,It007,Drinks,Medium
877,Hot Chocolate,It008,Drinks,Medium
878,White Mocha,It007,Drinks,Medium
878,Sandwich Salami&Mozzarella,It013,Bakery,
878,Caramel Macchiato,It004,Drinks,Medium
878,Iced Mocha,It021,Drinks,Medium
879,Apple Pie,It025,Bakery,
879,Lemonade,It012,Drinks,Medium
879,Toast,It014,Bakery,
879,Caramel Macchiato,It004,Drinks,Medium
880,Cappuccino,It001,Drinks,Medium
880,Carrot Cake,It026,Bakery,
881,Mocha,It006,Drinks,Medium
881,Iced Americano,It009,Drinks,Medium
882,Caramel Macchiato,It004,Drinks,Medium
882,Toast,It014,Bakery,
882,Tramisu,It023,Bakery,
883,Apple Pie,It025,Bakery,
883,Lemonade,It012,Drinks,Medium
884,Caramel Macchiato,It004,Drinks,Medium
884,Lemonade,It012,Drinks,Medium
884,Iced Tea,It011,Drinks,Medium
884,Latte,It002,Drinks,Medium
885,Donut,It024,Bakery,
885,Tramisu,It023,Bakery,
886,Tea,It019,Drinks,
886,Mocha,It006,Drinks,Medium
887,Sandwich Salami&Mozzarella,It013,Bakery,
887,Flat White,It003,Drinks,
888,Iced Tea,It011,Drinks,Medium
888,Hot Chocolate,It008,Drinks,Medium
888,Espresso,It005,Drinks,
888,Caramel Macchiato,It004,Drinks,Medium
889,Latte,It002,Drinks,Medium
889,White Mocha,It007,Drinks,Medium
889,Tea,It019,Drinks,
889,Brownie,It016,Bakery,
890,Apple Pie,It025,Bakery,
890,Toast,It014,Bakery,
890,Espresso,It005,Drinks,
891,Donut,It024,Bakery,
891,Lemonade,It012,Drinks,Medium
892,Carrot Cake,It026,Bakery,
892,Donut,It024,Bakery,
892,Tramisu,It023,Bakery,
892,Caramel Macchiato,It004,Drinks,Medium
893,Croissant,It015,Bakery,
893,Cheesecake,It018,Bakery,
894,Flat White,It003,Drinks,
894,Americano,It022,Drinks,Medium
894,Cookie,It017,Bakery,
894,Brownie,It016,Bakery,
895,Lemonade,It012,Drinks,Medium
895,Tea,It019,Drinks,
895,Brownie,It016,Bakery,
896,Croissant,It015,Bakery,
896,Americano,It022,Drinks,Medium
896,Iced Mocha,It021,Drinks,Medium
896,Tea,It019,Drinks,
897,White Mocha,It007,Drinks,Medium
897,Apple Pie,It025,Bakery,
898,Latte,It002,Drinks,Medium
898,Cappuccino,It001,Drinks,Medium
898,Tramisu,It023,Bakery,
898,Lemonade,It012,Drinks,Medium
899,Cappuccino,It001,Drinks,Medium
899,Iced Tea,It011,Drinks,Medium
899,Flat White,It003,Drinks,
899,Carrot Cake,It026,Bakery,
900,Sandwich Salami&Mozzarella,It013,Bakery,
900,Flat White,It003,Drinks,
900,Cheesecake,It018,Bakery,
901,Croissant,It015,Bakery,
901,Tramisu,It023,Bakery,
902,Apple Pie,It025,Bakery,
902,Iced Tea,It011,Drinks,Medium
902,Tea,It019,Drinks,
903,Caramel Macchiato,It004,Drinks,Medium
903,Tea,It019,Drinks,
903,Iced Latte,It010,Drinks,Medium
904,Caramel Macchiato,It004,Drinks,Medium
904,Tea,It019,Drinks,
904,Latte,It002,Drinks,Medium
904,Cheesecake,It018,Bakery,
905,Americano,It022,Drinks,Medium
905,Flat White,It003,Drinks,
905,White Mocha,It007,Drinks,Medium
905,Toast,It014,Bakery,
906,Toast,It014,Bakery,
906,Lemonade,It012,Drinks,Medium
907,Iced Mocha,It021,Drinks,Medium
907,White Mocha,It007,Drinks,Medium
907,Lemonade,It012,Drinks,Medium
907,Latte,It002,Drinks,Medium
908,Lemonade,It012,Drinks,Medium
908,Cappuccino,It001,Drinks,Medium
908,Mocha,It006,Drinks,Medium
909,Sandwich Salami&Mozzarella,It013,Bakery,
909,Cookie,It017,Bakery,
909,Espresso,It005,Drinks,
909,Americano,It022,Drinks,Medium
910,Carrot Cake,It026,Bakery,
910,Toast,It014,Bakery,
911,Caramel Macchiato,It004,Drinks,Medium
911,Toast,It014,Bakery,
912,Tramisu,It023,Bakery,
912,Cheesecake,It018,Bakery,
912,Tea,It019,Drinks,
913,Cappuccino,It001,Drinks,Medium
913,Toast,It014,Bakery,
914,Latte,It002,Drinks,Medium
914,Iced Americano,It009,Drinks,Medium
914,Tea,It019,Drinks,
914,Sandwich Salami&Mozzarella,It013,Bakery,
915,Iced Tea,It011,Drinks,Medium
915,Croissant,It015,Bakery,
915,Tea,It019,Drinks,
915,Cappuccino,It001,Drinks,Medium
916,Tramisu,It023,Bakery,
916,Latte,It002,Drinks,Medium
917,Americano,It022,Drinks,Medium
917,Donut,It024,Bakery,
917,Espresso,It005,Drinks,
918,Iced Mocha,It021,Drinks,Medium
918,Apple Pie,It025,Bakery,
918,Cheesecake,It018,Bakery,
919,Tramisu,It023,Bakery,
919,Americano,It022,Drinks,Medium
920,Iced Tea,It011,Drinks,Medium
920,Iced Latte,It010,Drinks,Medium
920,Cookie,It017,Bakery,
921,Hot Chocolate,It008,Drinks,Medium
921,Lemonade,It012,Drinks,Medium
921,Brownie,It016,Bakery,
922,Tramisu,It023,Bakery,
922,Iced Mocha,It021,Drinks,Medium
922,Americano,It022,Drinks,Medium
923,Flat White,It003,Drinks,
923,Cookie,It017,Bakery,
924,White Mocha,It007,Drinks,Medium
924,Iced Tea,It011,Drinks,Medium
925,Americano,It022,Drinks,Medium
925,Tramisu,It023,Bakery,
925,Hot Chocolate,It008,Drinks,Medium
925,Caramel Macchiato,It004,Drinks,Medium
926,Brownie,It016,Bakery,
926,Donut,It024,Bakery,
927,Hot Chocolate,It008,Drinks,Medium
927,Iced Latte,It010,Drinks,Medium
927,Espresso,It005,Drinks,
927,Croissant,It015,Bakery,
928,Tramisu,It023,Bakery,
928,Apple Pie,It025,Bakery,
928,Cookie,It017,Bakery,
928,Americano,It022,Drinks,Medium
929,Donut,It024,Bakery,
929,Tramisu,It023,Bakery,
929,Latte,It002,Drinks,Medium
930,Flat White,It003,Drinks,
930,Iced Latte,It010,Drinks,Medium
930,Carrot Cake,It026,Bakery,
930,Croissant,It015,Bakery,
931,Tea,It019,Drinks,
931,Iced Mocha,It021,Drinks,Medium
931,Toast,It014,Bakery,
931,Brownie,It016,Bakery,
932,Cappuccino,It001,Drinks,Medium
932,Apple Pie,It025,Bakery,
932,Tea,It019,Drinks,
933,Tramisu,It023,Bakery,
933,Caramel Macchiato,It004,Drinks,Medium
934,Iced Tea,It011,Drinks,Medium
934,Americano,It022,Drinks,Medium
935,Americano,It022,Drinks,Medium
935,Iced Tea,It011,Drinks,Medium
935,Cheesecake,It018,Bakery,
935,Brownie,It016,Bakery,
936,Espresso,It005,Drinks,
936,Iced Tea,It011,Drinks,Medium
936,Iced Americano,It009,Drinks,Medium
936,Americano,It022,Drinks,Medium
937,Apple Pie,It025,Bakery,
937,Mocha,It006,Drinks,Medium
938,Cappuccino,It001,Drinks,Medium
938,Toast,It014,Bakery,
938,Brownie,It016,Bakery,
939,Carrot Cake,It026,Bakery,
939,Cheesecake,It018,Bakery,
940,Flat White,It003,Drinks,
940,White Mocha,It007,Drinks,Medium
941,Brownie,It016,Bakery,
941,Hot Chocolate,It008,Drinks,Medium
942,Cappuccino,It001,Drinks,Medium
942,Croissant,It015,Bakery,
943,White Mocha,It007,Drinks,Medium
943,Croissant,It015,Bakery,
944,Iced Mocha,It021,Drinks,Medium
944,Apple Pie,It025,Bakery,
944,Croissant,It015,Bakery,
945,Cookie,It017,Bakery,
945,Cappuccino,It001,Drinks,Medium
945,Tea,It019,Drinks,
945,Apple Pie,It025,Bakery,
946,White Mocha,It007,Drinks,Medium
946,Cheesecake,It018,Bakery,
946,Sandwich Salami&Mozzarella,It013,Bakery,
946,Cookie,It017,Bakery,
947,Cookie,It017,Bakery,
947,Caramel Macchiato,It004,Drinks,Medium
947,Toast,It014,Bakery,
947,Iced Tea,It011,Drinks,Medium
948,Donut,It024,Bakery,
948,Apple Pie,It025,Bakery,
949,Tramisu,It023,Bakery,
949,White Mocha,It007,Drinks,Medium
949,Herbal Tea,It020,Drinks,
950,Lemonade,It012,Drinks,Medium
950,White Mocha,It007,Drinks,Medium
951,Donut,It024,Bakery,
951,Iced Americano,It009,Drinks,Medium
951,Carrot Cake,It026,Bakery,
951,Americano,It022,Drinks,Medium
952,Cappuccino,It001,Drinks,Medium
952,Apple Pie,It025,Bakery,
952,Iced Mocha,It021,Drinks,Medium
953,Caramel Macchiato,It004,Drinks,Medium
953,Apple Pie,It025,Bakery,
953,Herbal Tea,It020,Drinks,
954,Iced Tea,It011,Drinks,Medium
954,Donut,It024,Bakery,
955,Iced Mocha,It021,Drinks,Medium
955,Toast,It014,Bakery,
956,Caramel Macchiato,It004,Drinks,Medium
956,Tramisu,It023,Bakery,
957,Carrot Cake,It026,Bakery,
957,Lemonade,It012,Drinks,Medium
957,Cookie,It017,Bakery,
957,Cheesecake,It018,Bakery,
958,Apple Pie,It025,Bakery,
958,Flat White,It003,Drinks,
958,Caramel Macchiato,It004,Drinks,Medium
958,Croissant,It015,Bakery,
959,Brownie,It016,Bakery,
959,Americano,It022,Drinks,Medium
960,White Mocha,It007,Drinks,Medium
960,Caramel Macchiato,It004,Drinks,Medium
961,Flat White,It003,Drinks,
961,Hot Chocolate,It008,Drinks,Medium
961,Sandwich Salami&Mozzarella,It013,Bakery,
961,Americano,It022,Drinks,Medium
962,Espresso,It005,Drinks,
962,Americano,It022,Drinks,Medium
962,Mocha,It006,Drinks,Medium
962,Cheesecake,It018,Bakery,
963,Americano,It022,Drinks,Medium
963,Toast,It014,Bakery,
963,Latte,It002,Drinks,Medium
964,Lemonade,It012,Drinks,Medium
964,Toast,It014,Bakery,
964,Herbal Tea,It020,Drinks,
964,Cappuccino,It001,Drinks,Medium
965,Tea,It019,Drinks,
965,Lemonade,It012,Drinks,Medium
966,Espresso,It005,Drinks,
966,Herbal Tea,It020,Drinks,
966,Cheesecake,It018,Bakery,
967,Apple Pie,It025,Bakery,
967,Toast,It014,Bakery,
967,Sandwich Salami&Mozzarella,It013,Bakery,
968,Croissant,It015,Bakery,
968,Tea,It019,Drinks,
969,Croissant,It015,Bakery,
969,Iced Tea,It011,Drinks,Medium
969,Cappuccino,It001,Drinks,Medium
970,Herbal Tea,It020,Drinks,
970,Iced Latte,It010,Drinks,Medium
970,Lemonade,It012,Drinks,Medium
971,Carrot Cake,It026,Bakery,
971,Toast,It014,Bakery,
971,Cappuccino,It001,Drinks,Medium
972,Hot Chocolate,It008,Drinks,Medium
972,Americano,It022,Drinks,Medium
972,Tramisu,It023,Bakery,
973,Donut,It024,Bakery,
973,Caramel Macchiato,It004,Drinks,Medium
974,Carrot Cake,It026,Bakery,
974,Flat White,It003,Drinks,
975,Caramel Macchiato,It004,Drinks,Medium
975,Carrot Cake,It026,Bakery,
975,Iced Mocha,It021,Drinks,Medium
976,Tea,It019,Drinks,
976,Iced Mocha,It021,Drinks,Medium
976,Cappuccino,It001,Drinks,Medium
977,Apple Pie,It025,Bakery,
977,Mocha,It006,Drinks,Medium
977,Donut,It024,Bakery,
977,Iced Americano,It009,Drinks,Medium
978,Hot Chocolate,It008,Drinks,Medium
978,Flat White,It003,Drinks,
978,Espresso,It005,Drinks,
978,Cookie,It017,Bakery,
979,Iced Latte,It010,Drinks,Medium
979,Donut,It024,Bakery,
979,Brownie,It016,Bakery,
980,Hot Chocolate,It008,Drinks,Medium
980,Donut,It024,Bakery,
981,Apple Pie,It025,Bakery,
981,Iced Tea,It011,Drinks,Medium
981,Carrot Cake,It026,Bakery,
981,Sandwich Salami&Mozzarella,It013,Bakery,
982,Iced Latte,It010,Drinks,Medium
982,Cappuccino,It001,Drinks,Medium
982,Apple Pie,It025,Bakery,
983,Cheesecake,It018,Bakery,
983,Brownie,It016,Bakery,
983,Iced Latte,It010,Drinks,Medium
984,Donut,It024,Bakery,
984,Iced Tea,It011,Drinks,Medium
985,Caramel Macchiato,It004,Drinks,Medium
985,Iced Mocha,It021,Drinks,Medium
985,Mocha,It006,Drinks,Medium
986,Flat White,It003,Drinks,
986,Cappuccino,It001,Drinks,Medium
987,Hot Chocolate,It008,Drinks,Medium
987,Donut,It024,Bakery,
987,Iced Americano,It009,Drinks,Medium
987,Espresso,It005,Drinks,
988,Caramel Macchiato,It004,Drinks,Medium
988,Carrot Cake,It026,Bakery,
988,Cookie,It017,Bakery,
988,Iced Americano,It009,Drinks,Medium
989,Cheesecake,It018,Bakery,
989,Tea,It019,Drinks,
990,Flat White,It003,Drinks,
990,Latte,It002,Drinks,Medium
990,Herbal Tea,It020,Drinks,
991,Tramisu,It023,Bakery,
991,Herbal Tea,It020,Drinks,
991,Cookie,It017,Bakery,
991,Sandwich Salami&Mozzarella,It013,Bakery,
992,Cookie,It017,Bakery,
992,Iced Latte,It010,Drinks,Medium
993,Toast,It014,Bakery,
993,Cappuccino,It001,Drinks,Medium
993,White Mocha,It007,Drinks,Medium
993,Hot Chocolate,It008,Drinks,Medium
